cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,mp,5,2.2189301789510623,0.4437860357902125,2.2533533199952216,2.2539478999970015,2.2436389999929816,2.261860600003274
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,mp,6,2.498960849251193,0.4164934748751989,2.4010166833298476,2.399851599991962,2.3928212000027997,2.409914999996545
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,mp,7,2.5802706018368564,0.36861008597669376,2.713035614283789,2.7205857999942964,2.6733261000044877,2.731645399995614
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,mp,8,2.7503042192577185,0.3437880274072148,2.911647612500019,2.908892849998665,2.7907210999983363,3.023307700001169
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,1,0.4501481212385076,0.4501481212385076,2.22149100000388,2.22149100000388,2.22149100000388,2.22149100000388
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,2,0.4687822873811677,0.23439114369058384,2.1331863999948837,2.1331863999948837,2.1331863999948837,2.1331863999948837
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,3,0.46679467732540264,0.1555982257751342,2.1422695000073873,2.1422695000073873,2.1422695000073873,2.1422695000073873
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,4,0.440508355452469,0.11012708886311726,2.2701044999994338,2.2701044999994338,2.2701044999994338,2.2701044999994338
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,5,0.4585409721492494,0.09170819442984987,2.1808301999990363,2.1808301999990363,2.1808301999990363,2.1808301999990363
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,6,0.4883338269598993,0.08138897115998321,2.0477794999897014,2.0477794999897014,2.0477794999897014,2.0477794999897014
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,7,0.4967940883907685,0.07097058405582407,2.012906399992062,2.012906399992062,2.012906399992062,2.012906399992062
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,particle_collision,th,8,0.49685515529456675,0.062106894411820844,2.012658999999985,2.012658999999985,2.012658999999985,2.012658999999985
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,1,0.4832694998754104,0.4832694998754104,2.069238800002495,2.069238800002495,2.069238800002495,2.069238800002495
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,2,0.9650880697883637,0.48254403489418185,2.072617749996425,2.072617749996425,2.0490485999907833,2.096186900002067
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,3,1.4300978341693682,0.47669927805645607,2.0978322666681684,2.102628900000127,2.080808500002604,2.1100594000017736
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,4,1.8369243068980308,0.4592310767245077,2.1775902499975928,2.1794173499947647,2.16330349999771,2.188222800003132
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,df9ed11d4cd44ed2,empty_play,mp,5,2.166879622669029,0.4333759245338058,2.3075554000010015,2.310168399999384,2.289845700011938,2.3262430999893695
