cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,mp,5,2.2751232195266207,0.45502464390532416,2.197705979998864,2.198786699998891,2.186449900000298,2.2079459999986284
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,mp,6,2.582396563927261,0.43039942732121017,2.3234385666686044,2.321332800001983,2.3179736000020057,2.3347095000026457
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,mp,7,2.87107165623129,0.4101530937473271,2.4381440428587666,2.4375610999995843,2.423404000001028,2.4508129000023473
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,mp,8,3.080694479166024,0.385086809895753,2.5982000249996418,2.596700199999759,2.530194599999959,2.6693878000005498
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,1,0.4891900734332755,0.4891900734332755,2.044195200000104,2.044195200000104,2.044195200000104,2.044195200000104
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,2,0.49722961064028226,0.24861480532014113,2.0111432999983663,2.0111432999983663,2.0111432999983663,2.0111432999983663
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,3,0.49905319627612327,0.16635106542537442,2.003794399999606,2.003794399999606,2.003794399999606,2.003794399999606
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,4,0.5034162835843867,0.12585407089609668,1.9864275999971142,1.9864275999971142,1.9864275999971142,1.9864275999971142
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,5,0.5018413311195963,0.10036826622391926,1.9926617000019178,1.9926617000019178,1.9926617000019178,1.9926617000019178
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,6,0.5005521089764574,0.08342535149607623,1.9977939999989758,1.9977939999989758,1.9977939999989758,1.9977939999989758
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,7,0.5031685783298822,0.07188122547569745,1.9874055000000226,1.9874055000000226,1.9874055000000226,1.9874055000000226
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,particle_collision,th,8,0.5013380461779121,0.06266725577223901,1.994662100001733,1.994662100001733,1.994662100001733,1.994662100001733
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5b79d2b9627d46fb,empty_play,mp,1,0.49643014599902846,0.49643014599902846,2.014382099998329,2.014382099998329,2.014382099998329,2.014382099998329
