cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_movement,th,7,0.7725612210998138,0.11036588872854483,1.2943958002142608,1.2943958002142608,1.2943958002142608,1.2943958002142608
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_movement,th,8,0.7750199896861251,0.09687749871076563,1.2902893000282347,1.2902893000282347,1.2902893000282347,1.2902893000282347
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,1,0.495783362485036,0.495783362485036,2.0170100000686944,2.0170100000686944,2.0170100000686944,2.0170100000686944
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,2,0.9840546966687473,0.49202734833437367,2.0324160498566926,2.0324160498566926,2.0282114997971803,2.036620599916205
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,3,1.4543660844197832,0.4847886948065944,2.0627578333951533,2.064330000197515,2.0589976999908686,2.0649457999970764
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,4,1.8959827366678692,0.4739956841669673,2.109730399970431,2.1082275999942794,2.1065217999275774,2.1159445999655873
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,5,2.260382797258001,0.4520765594516002,2.212047759909183,2.2140682998578995,2.1977549998555332,2.2221109999809414
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,6,2.6328699986500155,0.43881166644166925,2.2789360833121464,2.2816192499594763,2.2578578998800367,2.291497000027448
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,7,2.8995064972872906,0.4142152138981844,2.414261185730408,2.418171999976039,2.397012500092387,2.428667400032282
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,mp,8,3.2052881702498337,0.4006610212812292,2.4959806375554763,2.502180500072427,2.474873000057414,2.5193578000180423
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,1,0.49407258646487284,0.49407258646487284,2.0239941000472754,2.0239941000472754,2.0239941000472754,2.0239941000472754
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,2,0.5019029650918203,0.25095148254591015,1.9924170000012964,1.9924170000012964,1.9924170000012964,1.9924170000012964
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,3,0.505330172117599,0.16844339070586634,1.9789042000193149,1.9789042000193149,1.9789042000193149,1.9789042000193149
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_2,8,5f4236f306704717,particle_collision,th,4,0.5049378631119661,0.12623446577799152,1.980441699968651,1.980441699968651,1.980441699968651,1.980441699968651
