cpu,platform,platform_core_num,bench_env,os_type,os_release,os_version,blender_version,bench_version,bench_max_core_num,bench_hash,test_type,mp_type,core_num,cpu_rating,core_rating,avg_time,med_time,min_time,max_time
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,mp,5,2.1748756387662525,0.4349751277532505,2.298986387252808,2.2989861965179443,2.2949819564819336,2.302992820739746
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,mp,6,2.4620712395861264,0.41034520659768775,2.437001665433248,2.4375009536743164,2.4250028133392334,2.450002431869507
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,mp,7,2.7751082671589353,0.3964440381655622,2.522435426712036,2.519010305404663,2.5150034427642822,2.5300135612487793
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,mp,8,2.9532835662325962,0.36916044577907453,2.713254392147064,2.7040055990219116,2.5970001220703125,2.8510079383850098
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,1,0.4837950776899663,0.4837950776899663,2.066990852355957,2.066990852355957,2.066990852355957,2.066990852355957
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,2,0.4895660767671278,0.2447830383835639,2.0426251888275146,2.0426251888275146,2.0426251888275146,2.0426251888275146
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,3,0.4972646498675954,0.16575488328919846,2.0110015869140625,2.0110015869140625,2.0110015869140625,2.0110015869140625
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,4,0.4980143798650543,0.12450359496626358,2.007974147796631,2.007974147796631,2.007974147796631,2.007974147796631
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,5,0.49701893203895,0.09940378640778999,2.011995792388916,2.011995792388916,2.011995792388916,2.011995792388916
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,6,0.5002502262531946,0.08337503770886577,1.9989995956420898,1.9989995956420898,1.9989995956420898,1.9989995956420898
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,7,0.49456227277459863,0.0706517532535141,2.0219900608062744,2.0219900608062744,2.0219900608062744,2.0219900608062744
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,particle_collision,th,8,0.49975419213810424,0.06246927401726303,2.000983715057373,2.000983715057373,2.000983715057373,2.000983715057373
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,1,0.4875720566830601,0.4875720566830601,2.050978899002075,2.050978899002075,2.050978899002075,2.050978899002075
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,2,0.9806305211599282,0.4903152605799641,2.0395140647888184,2.0395140647888184,2.035013198852539,2.0440149307250977
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,3,1.4532519927259604,0.48441733090865347,2.0643487771352134,2.06801438331604,2.0570132732391357,2.068018674850464
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,4,1.8347756089734824,0.4586939022433706,2.18024605512619,2.181493639945984,2.155994176864624,2.202002763748169
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,5,2.128279893477804,0.4256559786955608,2.3493906021118165,2.347996711730957,2.3329946994781494,2.3719701766967773
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,6,2.4087027148062132,0.4014504524677022,2.4909833669662476,2.491977095603943,2.478987455368042,2.4989798069000244
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,7,2.700982711237969,0.3858546730339956,2.5916994980403354,2.588994264602661,2.575989246368408,2.607989549636841
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,mp,8,2.861884951979338,0.35773561899741724,2.7963808178901672,2.81751024723053,2.7189974784851074,2.8620212078094482
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,1,0.4911643087843534,0.4911643087843534,2.0359785556793213,2.0359785556793213,2.0359785556793213,2.0359785556793213
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,2,0.4852039148976536,0.2426019574488268,2.0609891414642334,2.0609891414642334,2.0609891414642334,2.0609891414642334
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,3,0.49067796976992334,0.1635593232566411,2.037996530532837,2.037996530532837,2.037996530532837,2.037996530532837
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,4,0.4840281145251687,0.12100702863129217,2.065995693206787,2.065995693206787,2.065995693206787,2.065995693206787
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,5,0.49602780771126603,0.09920556154225321,2.0160160064697266,2.0160160064697266,2.0160160064697266,2.0160160064697266
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,6,0.48402359011227863,0.08067059835204644,2.0660150051116943,2.0660150051116943,2.0660150051116943,2.0660150051116943
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,7,0.4899558732912217,0.06999369618446025,2.0410001277923584,2.0410001277923584,2.0410001277923584,2.0410001277923584
AMD Ryzen 7 4700U with Radeon Graphics,standart,8,bare,Win,10,10.0.19044,4.0.2,1_0_1,8,2e945f7b9cff4f95,empty_play,th,8,0.48923584194138603,0.061154480242673254,2.044003963470459,2.044003963470459,2.044003963470459,2.044003963470459
